code,text
81.22.01,"Attività: Attività di sterilizzazione di attrezzature medico sanitarie

Questa attività **esclude**:
- la disinfestazione connessa all'agricoltura, cfr. 01.61
- la pulizia di nuovi edifici immediatamente conseguente alla loro costruzione, cfr. 43.39
- la pulizia con vapore, la sabbiatura e simili attività di pulitura di facciate di edifici, cfr. 43.99
- il lavaggio di tappeti e moquette, di tessuti e di tendaggi, cfr. 96.01
- pulizia con vapore, sabbiatura e simili attività di pulitura di facciate di edifici, cfr. 43.99

Gerarchia: Attività di servizi per edifici e paesaggio > Attività di pulizia e disinfestazione > Attività di pulizia specializzata di edifici e di impianti e macchinari industriali > Attività di sterilizzazione di attrezzature medico sanitarie"
81.22.02,"Attività: Altre attività di pulizia specializzata di edifici e di impianti e macchinari industriali

Questa attività **include**:
- pulizia effettuata all'esterno di edifici di ogni tipo, inclusi uffici, fabbriche, negozi, uffici pubblici ed altre strutture commerciali e professionali, nonché condomini
- pulizia specializzata di edifici, effettuata da imprese che dispongono di capacità e attrezzature particolari, come la pulizia di vetrate, camini e caminetti, fornaci, inceneritori, caldaie, condotti di ventilazione e dispositivi di evacuazione dei fumi
- pulizia di macchinari industriali
- altri servizi di pulizia di edifici e di impianti e macchinari industriali, n.c.a.

Questa attività **esclude**:
- la disinfestazione connessa all'agricoltura, cfr. 01.61
- la pulizia di nuovi edifici immediatamente conseguente alla loro costruzione, cfr. 43.39
- la pulizia con vapore, la sabbiatura e simili attività di pulitura di facciate di edifici, cfr. 43.99
- il lavaggio di tappeti e moquette, di tessuti e di tendaggi, cfr. 96.01
- pulizia con vapore, sabbiatura e simili attività di pulitura di facciate di edifici, cfr. 43.99

Gerarchia: Attività di servizi per edifici e paesaggio > Attività di pulizia e disinfestazione > Attività di pulizia specializzata di edifici e di impianti e macchinari industriali > Altre attività di pulizia specializzata di edifici e di impianti e macchinari industriali"
81.29.10,"Attività: Servizi di disinfestazione

Questa attività **include**:
- disinfezione e disinfestazione di edifici, navi, treni, aeroplani eccetera
- servizi di fumigazione

Questa attività **esclude**:
- la disinfestazione connessa all'agricoltura, cfr. 01.61
- la pulizia di nuovi edifici immediatamente conseguente alla loro costruzione, cfr. 43.39
- la pulizia con vapore, la sabbiatura e simili attività di pulitura di facciate di edifici, cfr. 43.99
- il lavaggio di tappeti e moquette, di tessuti e di tendaggi, cfr. 96.01
- disinfestazione connessa all'agricoltura, cfr. 01.61
- raccolta di rifiuti provenienti dai bidoni dei rifiuti situati in aree pubbliche, cfr. 38.11
- lavaggio di autoveicoli, cfr. 45.20
- servizi di allontanamento di volatili dalle piste aeroportuali, cfr. 52.23
- lavaggio di tappeti e moquette, di tessuti e di tendaggi, cfr. 96.01

Gerarchia: Attività di servizi per edifici e paesaggio > Attività di pulizia e disinfestazione > Altre attività di pulizia > Servizi di disinfestazione"
81.29.91,"Attività: Pulizia e lavaggio di aree pubbliche, rimozione di neve e ghiaccio

Questa attività **include**:
- rimozione di neve e ghiaccio da autostrade, piste aeroportuali, incluso lo spargimento di sale o sabbia eccetera
- pulizia e lavaggio di aree pubbliche: strade, piazze, mercati, giardini, parchi, spiagge eccetera

Questa attività **esclude**:
- la disinfestazione connessa all'agricoltura, cfr. 01.61
- la pulizia di nuovi edifici immediatamente conseguente alla loro costruzione, cfr. 43.39
- la pulizia con vapore, la sabbiatura e simili attività di pulitura di facciate di edifici, cfr. 43.99
- il lavaggio di tappeti e moquette, di tessuti e di tendaggi, cfr. 96.01
- disinfestazione connessa all'agricoltura, cfr. 01.61
- raccolta di rifiuti provenienti dai bidoni dei rifiuti situati in aree pubbliche, cfr. 38.11
- lavaggio di autoveicoli, cfr. 45.20
- servizi di allontanamento di volatili dalle piste aeroportuali, cfr. 52.23
- lavaggio di tappeti e moquette, di tessuti e di tendaggi, cfr. 96.01

Gerarchia: Attività di servizi per edifici e paesaggio > Attività di pulizia e disinfestazione > Altre attività di pulizia > Attività di pulizia n.c.a. > Pulizia e lavaggio di aree pubbliche, rimozione di neve e ghiaccio"
81.29.99,"Attività: Altre attività di pulizia n.c.a.

Questa attività **include**:
- pulizia e manutenzione di piscine
- pulizia di treni, autobus, aeroplani eccetera
- pulizia interna delle cisterne per trasporti su strada o marittimi
- pulizia di bottiglie
- altri servizi di pulizia n.c.a.

Questa attività **esclude**:
- la disinfestazione connessa all'agricoltura, cfr. 01.61
- la pulizia di nuovi edifici immediatamente conseguente alla loro costruzione, cfr. 43.39
- la pulizia con vapore, la sabbiatura e simili attività di pulitura di facciate di edifici, cfr. 43.99
- il lavaggio di tappeti e moquette, di tessuti e di tendaggi, cfr. 96.01
- disinfestazione connessa all'agricoltura, cfr. 01.61
- raccolta di rifiuti provenienti dai bidoni dei rifiuti situati in aree pubbliche, cfr. 38.11
- lavaggio di autoveicoli, cfr. 45.20
- servizi di allontanamento di volatili dalle piste aeroportuali, cfr. 52.23
- lavaggio di tappeti e moquette, di tessuti e di tendaggi, cfr. 96.01

Gerarchia: Attività di servizi per edifici e paesaggio > Attività di pulizia e disinfestazione > Altre attività di pulizia > Attività di pulizia n.c.a. > Altre attività di pulizia n.c.a."
81.30.00,"Attività: Cura e manutenzione del paesaggio (inclusi parchi, giardini e aiuole)

Questa attività **include**:
- realizzazione, cura e manutenzione di parchi e giardini per: abitazioni private e pubbliche, edifici pubblici e privati (scuole, ospedali, edifici amministrativi, chiese eccetera), terreni comunali (parchi, aree verdi, cimiteri eccetera), aree verdi per vie di comunicazione (strade, linee ferroviarie e tranviarie, vie navigabili, porti, aeroporti), edifici industriali e commerciali
- realizzazione, cura e manutenzione di aree verdi per: edifici (giardini pensili, verde per facciate, giardini interni eccetera), campi sportivi (campi di calcio, campi da golf eccetera), campi da gioco, aree per solarium ed altri parchi per uso ricreativo, acque lacustri e correnti (bacini, bacini artificiali, piscine, canali, corsi d'acqua, sistemi di scolo)
- realizzazione di spazi verdi per la protezione contro il rumore, il vento, l'erosione, la visibilità e l'abbagliamento

Questa attività **esclude**:
- vivai di alberi e vivai forestali, cfr. 01.30, 02.10
- manutenzione del terreno al fine di mantenerlo in buone condizioni ambientali per uso agricolo, cfr. 01.61
- attività di costruzione per scopi paesaggistici, cfr. sezione F
- attività di progettazione e architettura del paesaggio, cfr. 71.11

Gerarchia: Attività di servizi per edifici e paesaggio > Cura e manutenzione del paesaggio > Cura e manutenzione del paesaggio (inclusi parchi, giardini e aiuole)"
82.11.01,"Attività: Servizi integrati di supporto per le funzioni d'ufficio

Questa attività **esclude**:
- fornitura di una soltanto delle attività sopra elencate, cfr.: classe corrispondente a quella particolare attività svolta
- fornitura di personale senza supervisione, cfr. 78

Gerarchia: Attività di supporto per le funzioni d'ufficio e altri servizi di supporto alle imprese > Attività di supporto per le funzioni d'ufficio > Servizi integrati di supporto per le funzioni d'ufficio > Servizi integrati di supporto per le funzioni d'ufficio; uffici-residence"
82.11.02,"Attività: Gestione di uffici temporanei, uffici residence

Questa attività **include**:
- attività dei servizi degli uffici-residence
- messa a disposizione di locali attrezzati per permettere a terzi abilitati l'erogazione di servizi sanitari

Questa attività **esclude**:
- fornitura di una soltanto delle attività sopra elencate, cfr.: classe corrispondente a quella particolare attività svolta
- fornitura di personale senza supervisione, cfr. 78

Gerarchia: Attività di supporto per le funzioni d'ufficio e altri servizi di supporto alle imprese > Attività di supporto per le funzioni d'ufficio > Servizi integrati di supporto per le funzioni d'ufficio > Servizi integrati di supporto per le funzioni d'ufficio; uffici-residence > Gestione di uffici temporanei, uffici residence"
82.19.01,"Attività: Spedizione di materiale propagandistico, compilazione e gestione di indirizzi

Questa attività **esclude**:
- stampa di documenti (stampa offset, attività delle tipografie eccetera), cfr. 18.12
- servizi preliminari alla stampa, cfr. 18.13
- realizzazione di pubblicità postale, cfr. 73.11
- servizi di stenografia specializzata, come la trascrizione delle udienze di tribunale, cfr. 82.99
- servizi pubblici di stenografia, cfr. 82.99

Gerarchia: Attività di supporto per le funzioni d'ufficio e altri servizi di supporto alle imprese > Attività di supporto per le funzioni d'ufficio > Servizi di fotocopiatura, preparazione di documenti e altre attività di supporto specializzate per le funzioni d'ufficio > Spedizione di materiale propagandistico, compilazione e gestione di indirizzi"
82.19.09,"Attività: Servizi di fotocopiatura, preparazione di documenti e altre attività di supporto specializzate per le funzioni d'ufficio

Questa attività **include**:
- preparazione di documenti
- formattazione di documenti o correzione di bozze
- dattilografia ed elaborazione testi
- servizi di assistenza alla segreteria
- trascrizione di documenti e altri servizi di segreteria
- stesura di lettere e relazioni di lavoro
- servizi di domiciliazione postale ed altri servizi postali come predisposizione e aggiornamento di indirizzari
- fotocopiatura
- duplicazione
- riproduzione e stampa cianografica
- altri servizi di copiatura e riproduzione di documenti che non includano servizi di stampa, quali la stampa offset, la stampa rapida, la stampa digitale e i servizi prestampa

Questa attività **esclude**:
- stampa di documenti (stampa offset, attività delle tipografie eccetera), cfr. 18.12
- servizi preliminari alla stampa, cfr. 18.13
- realizzazione di pubblicità postale, cfr. 73.11
- servizi di stenografia specializzata, come la trascrizione delle udienze di tribunale, cfr. 82.99
- servizi pubblici di stenografia, cfr. 82.99

Gerarchia: Attività di supporto per le funzioni d'ufficio e altri servizi di supporto alle imprese > Attività di supporto per le funzioni d'ufficio > Servizi di fotocopiatura, preparazione di documenti e altre attività di supporto specializzate per le funzioni d'ufficio"
82.20.00,"Attività: Attività dei call center

Questa attività **include**:
- call center in entrata (inbound), che rispondono alle chiamate degli utenti tramite operatori, tramite distribuzione automatica delle chiamate, tramite integrazione computer-telefono, sistemi interattivi di risposta a voce o sistemi simili in grado di ricevere ordini, fornire informazioni sui prodotti, trattare con i clienti per assistenza o reclami
- call center in uscita (outbound), che utilizzano metodi simili per vendere o commercializzare beni o servizi a potenziali clienti, per intraprendere ricerche di mercato o sondaggi di opinione ed attività simili
- servizio di telesoccorso senza consulenza medica diretta
- servizi telefonici a carattere ricreativo o informativo (ad esempio: servizi Telecom 144...166...eccetera)

Gerarchia: Attività di supporto per le funzioni d'ufficio e altri servizi di supporto alle imprese > Attività dei call center"
82.30.00,"Attività: Organizzazione di convegni e fiere

Gerarchia: Attività di supporto per le funzioni d'ufficio e altri servizi di supporto alle imprese > Organizzazione di convegni e fiere"
82.91.10,"Attività: Attività di agenzie di recupero crediti

Gerarchia: Attività di supporto per le funzioni d'ufficio e altri servizi di supporto alle imprese > Servizi di supporto alle imprese n.c.a. > Attività di agenzie di recupero crediti; agenzie di informazioni commerciali > Attività di agenzie di recupero crediti"
82.91.20,"Attività: Agenzie di informazioni commerciali

Gerarchia: Attività di supporto per le funzioni d'ufficio e altri servizi di supporto alle imprese > Servizi di supporto alle imprese n.c.a. > Attività di agenzie di recupero crediti; agenzie di informazioni commerciali > Agenzie di informazioni commerciali"
82.92.10,"Attività: Imballaggio e confezionamento di generi alimentari

Questa attività **esclude**:
- produzione di bibite analcoliche e di acque minerali, cfr. 11.07
- controllo e imbustamento articoli tessili, cfr. 13.30
- attività di imballaggio connesse al trasporto, cfr. 52.29

Gerarchia: Attività di supporto per le funzioni d'ufficio e altri servizi di supporto alle imprese > Servizi di supporto alle imprese n.c.a. > Attività di imballaggio e confezionamento per conto terzi > Imballaggio e confezionamento di generi alimentari"
82.92.20,"Attività: Imballaggio e confezionamento di generi non alimentari

Questa attività **esclude**:
- produzione di bibite analcoliche e di acque minerali, cfr. 11.07
- controllo e imbustamento articoli tessili, cfr. 13.30
- attività di imballaggio connesse al trasporto, cfr. 52.29

Gerarchia: Attività di supporto per le funzioni d'ufficio e altri servizi di supporto alle imprese > Servizi di supporto alle imprese n.c.a. > Attività di imballaggio e confezionamento per conto terzi > Imballaggio e confezionamento di generi non alimentari"
82.99.10,"Attività: Imprese di gestione esattoriale

Questa attività **esclude**:
- fornitura di servizi di ripresa cinematografica e televisiva, di riproduzione su nastro e di sottotitolazione, cfr. 59.12
- fornitura di servizi di trascrizione di documenti, cfr. 82.19

Gerarchia: Attività di supporto per le funzioni d'ufficio e altri servizi di supporto alle imprese > Servizi di supporto alle imprese n.c.a. > Altri servizi di supporto alle imprese n.c.a. > Imprese di gestione esattoriale"
82.99.20,"Attività: Agenzie di distribuzione di libri, giornali e riviste

Questa attività **esclude**:
- fornitura di servizi di ripresa cinematografica e televisiva, di riproduzione su nastro e di sottotitolazione, cfr. 59.12
- fornitura di servizi di trascrizione di documenti, cfr. 82.19

Gerarchia: Attività di supporto per le funzioni d'ufficio e altri servizi di supporto alle imprese > Servizi di supporto alle imprese n.c.a. > Altri servizi di supporto alle imprese n.c.a. > Agenzie di distribuzione di libri, giornali e riviste"
82.99.30,"Attività: Servizi di gestione di pubblici mercati e pese pubbliche

Questa attività **esclude**:
- fornitura di servizi di ripresa cinematografica e televisiva, di riproduzione su nastro e di sottotitolazione, cfr. 59.12
- fornitura di servizi di trascrizione di documenti, cfr. 82.19

Gerarchia: Attività di supporto per le funzioni d'ufficio e altri servizi di supporto alle imprese > Servizi di supporto alle imprese n.c.a. > Altri servizi di supporto alle imprese n.c.a. > Servizi di gestione di pubblici mercati e pese pubbliche"
82.99.40,"Attività: Richiesta certificati e disbrigo pratiche

Questa attività **include**:
- incluse le agenzie di pratiche auto e infortunistica stradale
- attività dei visuristi

Questa attività **esclude**:
- fornitura di servizi di ripresa cinematografica e televisiva, di riproduzione su nastro e di sottotitolazione, cfr. 59.12
- fornitura di servizi di trascrizione di documenti, cfr. 82.19

Gerarchia: Attività di supporto per le funzioni d'ufficio e altri servizi di supporto alle imprese > Servizi di supporto alle imprese n.c.a. > Altri servizi di supporto alle imprese n.c.a. > Richiesta certificati e disbrigo pratiche"
82.99.91,"Attività: Servizi di stenotipia

Questa attività **esclude**:
- fornitura di servizi di ripresa cinematografica e televisiva, di riproduzione su nastro e di sottotitolazione, cfr. 59.12
- fornitura di servizi di trascrizione di documenti, cfr. 82.19

Gerarchia: Attività di supporto per le funzioni d'ufficio e altri servizi di supporto alle imprese > Servizi di supporto alle imprese n.c.a. > Altri servizi di supporto alle imprese n.c.a. > Altri servizi di sostegno alle imprese > Servizi di stenotipia"
82.99.99,"Attività: Altri servizi di sostegno alle imprese n.c.a.

Questa attività **include**:
- sottotitolatura in simultanea di meeting e conferenze
- organizzazione di raccolta fondi per conto terzi
- servizi di raccolta monete nei parchimetri
- attività dei banditori d'asta autonomi
- gestione di programmi di fidelizzazione commerciale
- altre attività di supporto alle aziende non classificate altrove
- lettura di contatori del gas, acqua ed elettricità
- volantinaggio
- affissione di manifesti
- emissione di buoni sostitutivi del servizio mensa

Questa attività **esclude**:
- fornitura di servizi di ripresa cinematografica e televisiva, di riproduzione su nastro e di sottotitolazione, cfr. 59.12
- fornitura di servizi di trascrizione di documenti, cfr. 82.19

Gerarchia: Attività di supporto per le funzioni d'ufficio e altri servizi di supporto alle imprese > Servizi di supporto alle imprese n.c.a. > Altri servizi di supporto alle imprese n.c.a. > Altri servizi di sostegno alle imprese > Altri servizi di sostegno alle imprese n.c.a."
84.11.10,"Attività: Attività degli organi legislativi ed esecutivi, centrali e locali; amministrazione finanziaria; amministrazioni regionali, provinciali e comunali

Questa attività **include**:
- attività esecutive e legislative degli organi dell'amministrazione centrale, regionale e locale
- gestione e sovrintendenza agli affari fiscali: gestione del sistema tributario, esazione di tributi ed investigazioni sulle violazioni fiscali, amministrazione delle dogane
- esecuzione del bilancio e gestione dei fondi pubblici e del debito pubblico: raccolta e riscossione di fondi e controllo sulla loro erogazione
- amministrazione della politica di ricerca e sviluppo (civile) e dei relativi fondi

Questa attività **esclude**:
- gestione di immobili di proprietà o occupati da enti delle amministrazioni pubbliche, cfr. 68.2, 68.3
- amministrazione delle politiche di ricerca e sviluppo e dei relativi fondi, mirate a migliorare il benessere individuale, cfr. 84.12
- amministrazione delle politiche di ricerca e sviluppo mirate a migliorare le prestazioni economiche e la competitività, cfr. 84.13
- amministrazione delle politiche di ricerca e sviluppo della difesa e dei relativi fondi, cfr. 84.22
- gestione di archivi pubblici, cfr. 91.01

Gerarchia: Amministrazione pubblica e difesa; assicurazione sociale obbligatoria > Amministrazione pubblica: amministrazione generale, economica e sociale > Attività generali di amministrazione pubblica > Attività degli organi legislativi ed esecutivi, centrali e locali; amministrazione finanziaria; amministrazioni regionali, provinciali e comunali"
84.11.20,"Attività: Attività di pianificazione generale e servizi statistici generali

Questa attività **esclude**:
- gestione di immobili di proprietà o occupati da enti delle amministrazioni pubbliche, cfr. 68.2, 68.3
- amministrazione delle politiche di ricerca e sviluppo e dei relativi fondi, mirate a migliorare il benessere individuale, cfr. 84.12
- amministrazione delle politiche di ricerca e sviluppo mirate a migliorare le prestazioni economiche e la competitività, cfr. 84.13
- amministrazione delle politiche di ricerca e sviluppo della difesa e dei relativi fondi, cfr. 84.22
- gestione di archivi pubblici, cfr. 91.01

Gerarchia: Amministrazione pubblica e difesa; assicurazione sociale obbligatoria > Amministrazione pubblica: amministrazione generale, economica e sociale > Attività generali di amministrazione pubblica > Attività di pianificazione generale e servizi statistici generali"
84.12.10,"Attività: Regolamentazione dell'attività degli organismi preposti alla sanità

Questa attività **esclude**:
- reti fognarie, raccolta, trattamento e smaltimento dei rifiuti, attività di risanamento, cfr. divisioni 37, 38, 39
- assicurazione sociale obbligatoria, cfr. 84.30
- istruzione, cfr. sezione P
- assistenza sanitaria, cfr. divisione 86
- musei ed altre istituzioni culturali, cfr. divisione 91
- attività di biblioteche ed archivi pubblici, cfr. 91.01
- attività sportive e ricreative, cfr. divisione 93

Gerarchia: Amministrazione pubblica e difesa; assicurazione sociale obbligatoria > Amministrazione pubblica: amministrazione generale, economica e sociale > Regolamentazione delle attività relative alla fornitura di servizi di assistenza sanitaria, dell'istruzione, di servizi culturali e ad altri servizi sociali (esclusa l'assicurazione sociale obbligatoria) > Regolamentazione dell'attività degli organismi preposti alla sanità"
84.12.20,"Attività: Regolamentazione dell'attività degli organismi preposti all'istruzione

Questa attività **esclude**:
- reti fognarie, raccolta, trattamento e smaltimento dei rifiuti, attività di risanamento, cfr. divisioni 37, 38, 39
- assicurazione sociale obbligatoria, cfr. 84.30
- istruzione, cfr. sezione P
- assistenza sanitaria, cfr. divisione 86
- musei ed altre istituzioni culturali, cfr. divisione 91
- attività di biblioteche ed archivi pubblici, cfr. 91.01
- attività sportive e ricreative, cfr. divisione 93

Gerarchia: Amministrazione pubblica e difesa; assicurazione sociale obbligatoria > Amministrazione pubblica: amministrazione generale, economica e sociale > Regolamentazione delle attività relative alla fornitura di servizi di assistenza sanitaria, dell'istruzione, di servizi culturali e ad altri servizi sociali (esclusa l'assicurazione sociale obbligatoria) > Regolamentazione dell'attività degli organismi preposti all'istruzione"
84.12.30,"Attività: Regolamentazione dell'attività degli organismi preposti alla gestione di progetti per l'edilizia abitativa e l'assetto del territorio e per la tutela dell'ambiente

Questa attività **include**:
- amministrazione dei programmi di approvvigionamento di acqua potabile
- amministrazione dei programmi di raccolta e smaltimento dei rifiuti
- amministrazione dei programmi di protezione ambientale
- amministrazione dei programmi di politiche abitative

Questa attività **esclude**:
- reti fognarie, raccolta, trattamento e smaltimento dei rifiuti, attività di risanamento, cfr. divisioni 37, 38, 39
- assicurazione sociale obbligatoria, cfr. 84.30
- istruzione, cfr. sezione P
- assistenza sanitaria, cfr. divisione 86
- musei ed altre istituzioni culturali, cfr. divisione 91
- attività di biblioteche ed archivi pubblici, cfr. 91.01
- attività sportive e ricreative, cfr. divisione 93

Gerarchia: Amministrazione pubblica e difesa; assicurazione sociale obbligatoria > Amministrazione pubblica: amministrazione generale, economica e sociale > Regolamentazione delle attività relative alla fornitura di servizi di assistenza sanitaria, dell'istruzione, di servizi culturali e ad altri servizi sociali (esclusa l'assicurazione sociale obbligatoria) > Regolamentazione dell'attività degli organismi preposti alla gestione di progetti per l'edilizia abitativa e l'assetto del territorio e per la tutela dell'ambiente"
84.12.40,"Attività: Regolamentazione dell'attività degli organismi preposti ai servizi ricreativi, culturali e sociali vari

Questa attività **include**:
- sponsorizzazione di attività ricreative e culturali
- distribuzione di sovvenzioni pubbliche agli artisti

Questa attività **esclude**:
- reti fognarie, raccolta, trattamento e smaltimento dei rifiuti, attività di risanamento, cfr. divisioni 37, 38, 39
- assicurazione sociale obbligatoria, cfr. 84.30
- istruzione, cfr. sezione P
- assistenza sanitaria, cfr. divisione 86
- musei ed altre istituzioni culturali, cfr. divisione 91
- attività di biblioteche ed archivi pubblici, cfr. 91.01
- attività sportive e ricreative, cfr. divisione 93

Gerarchia: Amministrazione pubblica e difesa; assicurazione sociale obbligatoria > Amministrazione pubblica: amministrazione generale, economica e sociale > Regolamentazione delle attività relative alla fornitura di servizi di assistenza sanitaria, dell'istruzione, di servizi culturali e ad altri servizi sociali (esclusa l'assicurazione sociale obbligatoria) > Regolamentazione dell'attività degli organismi preposti ai servizi ricreativi, culturali e sociali vari"
84.13.10,"Attività: Regolamentazione degli affari concernenti i combustibili e l'energia

Gerarchia: Amministrazione pubblica e difesa; assicurazione sociale obbligatoria > Amministrazione pubblica: amministrazione generale, economica e sociale > Regolamentazione delle attività che contribuiscono ad una più efficiente gestione delle attività economiche > Regolamentazione degli affari concernenti i combustibili e l'energia"
84.13.20,"Attività: Regolamentazione degli affari e servizi concernenti l'agricoltura, silvicoltura, caccia e pesca

Gerarchia: Amministrazione pubblica e difesa; assicurazione sociale obbligatoria > Amministrazione pubblica: amministrazione generale, economica e sociale > Regolamentazione delle attività che contribuiscono ad una più efficiente gestione delle attività economiche > Regolamentazione degli affari e servizi concernenti l'agricoltura, silvicoltura, caccia e pesca"
84.13.30,"Attività: Regolamentazione degli affari e dei servizi concernenti le industrie estrattive e le risorse minerarie (eccetto i combustibili), le industrie manifatturiere, le costruzioni e le opere pubbliche ad eccezione delle strade e opere per la navigazione

Gerarchia: Amministrazione pubblica e difesa; assicurazione sociale obbligatoria > Amministrazione pubblica: amministrazione generale, economica e sociale > Regolamentazione delle attività che contribuiscono ad una più efficiente gestione delle attività economiche > Regolamentazione degli affari e dei servizi concernenti le industrie estrattive e le risorse minerarie (eccetto i combustibili), le industrie manifatturiere, le costruzioni e le opere pubbliche ad eccezione delle strade e opere per la navigazione"
84.13.40,"Attività: Regolamentazione degli affari e servizi concernenti la costruzione di strade

Gerarchia: Amministrazione pubblica e difesa; assicurazione sociale obbligatoria > Amministrazione pubblica: amministrazione generale, economica e sociale > Regolamentazione delle attività che contribuiscono ad una più efficiente gestione delle attività economiche > Regolamentazione degli affari e servizi concernenti la costruzione di strade"
84.13.50,"Attività: Regolamentazione degli affari e servizi concernenti la costruzione di opere per la navigazione interna e marittima

Gerarchia: Amministrazione pubblica e difesa; assicurazione sociale obbligatoria > Amministrazione pubblica: amministrazione generale, economica e sociale > Regolamentazione delle attività che contribuiscono ad una più efficiente gestione delle attività economiche > Regolamentazione degli affari e servizi concernenti la costruzione di opere per la navigazione interna e marittima"
84.13.60,"Attività: Regolamentazione degli affari e servizi concernenti i trasporti e le comunicazioni

Gerarchia: Amministrazione pubblica e difesa; assicurazione sociale obbligatoria > Amministrazione pubblica: amministrazione generale, economica e sociale > Regolamentazione delle attività che contribuiscono ad una più efficiente gestione delle attività economiche > Regolamentazione degli affari e servizi concernenti i trasporti e le comunicazioni"
84.13.70,"Attività: Regolamentazione degli affari e servizi concernenti il commercio interno

Gerarchia: Amministrazione pubblica e difesa; assicurazione sociale obbligatoria > Amministrazione pubblica: amministrazione generale, economica e sociale > Regolamentazione delle attività che contribuiscono ad una più efficiente gestione delle attività economiche > Regolamentazione degli affari e servizi concernenti il commercio interno"
84.13.80,"Attività: Regolamentazione degli affari e servizi concernenti il turismo

Gerarchia: Amministrazione pubblica e difesa; assicurazione sociale obbligatoria > Amministrazione pubblica: amministrazione generale, economica e sociale > Regolamentazione delle attività che contribuiscono ad una più efficiente gestione delle attività economiche > Regolamentazione degli affari e servizi concernenti il turismo"
84.13.90,"Attività: Regolamentazione di altri affari e servizi economici

Questa attività **include**:
- amministrazione generale in materia di lavoro
- implementazione di misure di politica economica di sviluppo regionale, ad esempio per ridurre la disoccupazione
- camere di commercio

Gerarchia: Amministrazione pubblica e difesa; assicurazione sociale obbligatoria > Amministrazione pubblica: amministrazione generale, economica e sociale > Regolamentazione delle attività che contribuiscono ad una più efficiente gestione delle attività economiche > Regolamentazione di altri affari e servizi economici"
84.21.00,"Attività: Affari esteri

Questa attività **include**:
- attività amministrative e operative del ministero degli affari esteri e delle missioni diplomatiche e consolari all'estero e presso le organizzazioni internazionali
- amministrazione, gestione e supporto dei servizi d'informazione e cultura destinati all'estero
- aiuti economici agli altri paesi, sia direttamente sia attraverso le organizzazioni internazionali
- concessione di aiuti militari ad altri paesi
- attività amministrative relative al commercio estero e agli affari tecnici e finanziari internazionali

Gerarchia: Amministrazione pubblica e difesa; assicurazione sociale obbligatoria > Servizi collettivi delle amministrazioni pubbliche > Affari esteri"
84.22.00,"Attività: Difesa nazionale

Questa attività **include**:
- attività di amministrazione, supervisione e gestione della difesa militare delle forze armate terrestri, navali, aeree e spaziali quali: forze combattenti dell'esercito, della marina e dell'aviazione, genio, trasporti, comunicazioni, informazioni, mezzi, personale e altre forze non combattenti e comandi, riservisti e forze ausiliarie per la difesa nazionale, logistica militare (approvvigionamento di mezzi, strutture, vettovagliamento eccetera), attività sanitarie destinate alle truppe sul campo
- attività amministrative, di gestione e di supporto delle forze civili di difesa
- supporto all'elaborazione di piani d'emergenza ed allo svolgimento di esercitazioni coinvolgenti organi civili e la popolazione
- amministrazione delle politiche di ricerca e sviluppo e dei relativi fondi, concernenti la difesa nazionale
- servizi di lotta contro gli incendi e di prevenzione degli incendi in basi militari

Questa attività **esclude**:
- attività di ricerca e sviluppo sperimentale, cfr. divisione 72
- concessione di aiuti militari ad altri paesi, cfr. 84.21
- attività dei tribunali militari, cfr. 84.23
- distribuzione di scorte per fronteggiare eventuali situazioni di emergenza a livello nazionale in tempo di pace, cfr. 84.24
- attività di scuole, collegi e accademie militari, cfr. 85.4
- attività degli ospedali militari, cfr. 86.10

Gerarchia: Amministrazione pubblica e difesa; assicurazione sociale obbligatoria > Servizi collettivi delle amministrazioni pubbliche > Difesa nazionale"
84.23.00,"Attività: Giustizia ed attività giudiziarie

Questa attività **include**:
- amministrazione e gestione dei tribunali amministrativi, civili e penali, dei tribunali militari e del sistema giudiziario, inclusa la rappresentanza legale e la consulenza, siano esse per conto del governo o da esso direttamente erogate
- emissione di sentenze e interpretazione della legge
- arbitrato di cause civili
- amministrazione delle carceri e servizi finalizzati al reinserimento dei detenuti, inclusi i servizi di riabilitazione, siano essi svolti e gestiti da unità delle amministrazioni pubbliche o private su base di convenzioni

Questa attività **esclude**:
- consulenza e rappresentanza in giudizio nelle cause civili, penali eccetera, cfr. 69.10
- attività della polizia penitenziaria, cfr. 84.24
- attività delle scuole negli stabilimenti carcerari, cfr. divisione 85
- attività delle infermerie delle carceri, cfr. 86.10

Gerarchia: Amministrazione pubblica e difesa; assicurazione sociale obbligatoria > Servizi collettivi delle amministrazioni pubbliche > Giustizia ed attività giudiziarie"
